market_id,strategy,side,entry_time,entry_price,shares,exit_time,exit_price,fee_paid,pnl,reason
2937859,S23_DualOracle_Winner,YES,1784235591.902977,0.190000,5,1784235599.968562,0.000000,0.005625,-0.955625,edge=0.809 p=1.000 ask=0.190
2955224,S23_DualOracle_Winner,YES,1784345691.939962,0.180000,5,1784345699.992364,0.000000,0.004902,-0.904902,edge=0.819 p=1.000 ask=0.180
2957123,S23_DualOracle_Winner,YES,1784358291.853561,0.120000,5,1784358299.898627,0.000000,0.001673,-0.601673,edge=0.880 p=1.000 ask=0.120
2957988,S23_DualOracle_Winner,NO,1784369091.948423,0.110000,5,1784369099.966046,0.000000,0.001318,-0.551318,edge=0.330 p=0.440 ask=0.110
2958002,S23_DualOracle_Winner,YES,1784369391.886787,0.130000,5,1784369399.9539,0.000000,0.002079,-0.652079,edge=0.870 p=1.000 ask=0.130
2958398,S23_DualOracle_Winner,YES,1784372991.803433,0.190000,5,1784372999.895876,0.000000,0.005625,-0.955625,edge=0.809 p=1.000 ask=0.190
2958513,S23_DualOracle_Winner,YES,1784374191.881124,0.100000,10,1784374199.941601,0.000000,0.002025,-1.002025,edge=0.438 p=0.538 ask=0.100
2958612,S23_DualOracle_Winner,YES,1784375691.785835,0.080000,10,1784375699.887053,0.000000,0.001083,-0.801083,edge=0.920 p=1.000 ask=0.080
2959881,S23_DualOracle_Winner,YES,1784387991.851859,0.180000,5,1784387999.897548,0.000000,0.004902,-0.904902,edge=0.819 p=1.000 ask=0.180
2960316,S23_DualOracle_Winner,YES,1784391591.881414,0.100000,10,1784391599.906962,0.000000,0.002025,-1.002025,edge=0.900 p=1.000 ask=0.100
2961155,S23_DualOracle_Winner,YES,1784396091.848757,0.120000,5,1784396099.966,1.000000,0.001673,4.398327,edge=0.880 p=1.000 ask=0.120
2963776,S23_DualOracle_Winner,YES,1784410191.82729,0.170000,5,1784410199.930933,0.000000,0.004231,-0.854231,edge=0.829 p=1.000 ask=0.170
2965356,S23_DualOracle_Winner,YES,1784415291.931425,0.160000,5,1784415299.994711,0.000000,0.003613,-0.803613,edge=0.839 p=1.000 ask=0.160
2970433,S23_DualOracle_Winner,YES,1784447691.809134,0.120000,5,1784447699.930474,0.000000,0.001673,-0.601673,edge=0.880 p=1.000 ask=0.120
